id_municipio,sigla_uf,regiao,rede_descricao,alunos,indicador_previsto,indicador_real,meta_do_ano,taxa_ano_anterior,risco,gap_previsto_meta,sem_meta,risco_de_nao_atingir_meta,nome_municipio,sigla_uf_dim,perfil,nome_perfil
4213351,SC,Sul,Municipal,21,65.58,66.37,66.7,64.09,0.34420000000000006,-1.12,False,True,Ponte Alta do Norte,SC,0,Atenção
4213401,SC,Sul,Estadual,30,68.01,36.74,,75.1,0.31989999999999996,,True,False,Ponte Serrada,SC,0,Atenção
4213401,SC,Sul,Municipal,26,60.67,47.59,57.53,53.07,0.3933,3.14,False,False,Ponte Serrada,SC,0,Atenção
4213500,SC,Sul,Municipal,80,55.87,65.01,,56.5,0.4413,,True,False,Porto Belo,SC,0,Atenção
4213609,SC,Sul,Estadual,48,63.57,64.58,,65.33,0.36429999999999996,,True,False,Porto União,SC,0,Atenção
4213609,SC,Sul,Municipal,29,70.89,49.7,72.02,70.52,0.2911,-1.13,False,True,Porto União,SC,1,Consolidado
4213708,SC,Sul,Estadual,49,61.44,46.28,,63.36,0.38560000000000005,,True,False,Pouso Redondo,SC,0,Atenção
4213708,SC,Sul,Municipal,21,66.71,73.04,68.69,66.49,0.3329000000000001,-1.98,False,True,Pouso Redondo,SC,0,Atenção
4213807,SC,Sul,Municipal,25,69.57,64.66,67.96,65.61,0.3043,1.61,False,False,Praia Grande,SC,0,Atenção
4214003,SC,Sul,Estadual,38,59.27,61.8,,57.33,0.4073,,True,False,Presidente Getúlio,SC,0,Atenção
4214003,SC,Sul,Municipal,28,61.83,54.82,65.13,62.2,0.38170000000000004,-3.3,False,True,Presidente Getúlio,SC,0,Atenção
4214201,SC,Sul,Municipal,33,69.61,74.08,69.21,67.13,0.30390000000000006,0.4,False,False,Quilombo,SC,0,Atenção
4214409,SC,Sul,Municipal,24,57.28,43.75,,51.1,0.4272,,True,False,Rio das Antas,SC,0,Atenção
4214607,SC,Sul,Municipal,20,73.24,80.04,80.0,81.38,0.26760000000000006,-6.76,False,True,Rio do Oeste,SC,1,Consolidado
4214706,SC,Sul,Municipal,40,62.99,78.31,63.92,60.74,0.3701,-0.93,False,True,Rio dos Cedros,SC,0,Atenção
4214805,SC,Sul,Estadual,57,61.13,56.05,,60.38,0.38869999999999993,,True,False,Rio do Sul,SC,0,Atenção
4214805,SC,Sul,Municipal,102,60.6,50.55,,57.9,0.394,,True,False,Rio do Sul,SC,0,Atenção
4215000,SC,Sul,Municipal,142,61.14,61.71,63.42,60.13,0.38859999999999995,-2.28,False,True,Rio Negrinho,SC,0,Atenção
4215109,SC,Sul,Municipal,43,61.31,65.98,60.87,57.06,0.3869,0.44,False,False,Rodeio,SC,0,Atenção
4215307,SC,Sul,Municipal,20,73.28,58.45,78.29,78.0,0.2672,-5.01,False,True,Salete,SC,1,Consolidado
4215455,SC,Sul,Estadual,26,56.6,44.24,,52.11,0.43399999999999994,,True,False,Sangão,SC,0,Atenção
4215455,SC,Sul,Municipal,20,64.41,84.59,70.98,69.26,0.3559,-6.57,False,True,Sangão,SC,0,Atenção
4215505,SC,Sul,Municipal,65,66.31,60.11,68.59,66.38,0.3369,-2.28,False,True,Santa Cecília,SC,0,Atenção
4215653,SC,Sul,Municipal,28,58.83,68.26,59.55,55.48,0.41170000000000007,-0.72,False,True,Santa Rosa do Sul,SC,0,Atenção
4215703,SC,Sul,Municipal,63,62.14,62.31,61.81,58.19,0.37860000000000005,0.33,False,False,Santo Amaro da Imperatriz,SC,0,Atenção
4215802,SC,Sul,Estadual,52,65.5,91.81,,70.54,0.345,,True,False,São Bento do Sul,SC,0,Atenção
4215802,SC,Sul,Municipal,182,73.49,75.45,74.17,73.1,0.2651,-0.68,False,True,São Bento do Sul,SC,1,Consolidado
4216008,SC,Sul,Estadual,27,71.44,71.59,,75.69,0.2856000000000001,,True,False,São Carlos,SC,1,Consolidado
4216107,SC,Sul,Municipal,21,74.0,85.41,78.68,78.45,0.26,-4.68,False,True,São Domingos,SC,1,Consolidado
4216206,SC,Sul,Estadual,47,59.39,64.61,,49.16,0.4061,,True,False,São Francisco do Sul,SC,0,Atenção
4216206,SC,Sul,Municipal,97,38.67,52.86,,44.54,0.6133,,True,False,São Francisco do Sul,SC,2,Crítico
4216305,SC,Sul,Municipal,78,70.97,71.82,,74.94,0.2903,,True,False,São João Batista,SC,1,Consolidado
4216354,SC,Sul,Municipal,26,65.04,61.01,59.22,55.09,0.3495999999999999,5.82,False,False,São João do Itaperiú,SC,3,Intermediário
4216404,SC,Sul,Municipal,34,70.35,69.39,,77.85,0.2965000000000001,,True,False,São João do Sul,SC,1,Consolidado
4216503,SC,Sul,Estadual,22,54.44,53.43,,53.67,0.4556,,True,False,São Joaquim,SC,0,Atenção
4216503,SC,Sul,Municipal,70,41.85,41.31,41.26,34.45,0.5814999999999999,0.59,False,False,São Joaquim,SC,2,Crítico
4216602,SC,Sul,Estadual,179,58.12,55.62,,57.67,0.41880000000000006,,True,False,São José,SC,0,Atenção
4216602,SC,Sul,Municipal,440,62.25,56.97,,65.4,0.37749999999999995,,True,False,São José,SC,0,Atenção
4216701,SC,Sul,Municipal,47,73.74,82.61,76.92,76.39,0.26260000000000006,-3.18,False,True,São José do Cedro,SC,1,Consolidado
4216909,SC,Sul,Municipal,113,71.77,78.63,72.76,71.41,0.2823,-0.99,False,True,São Lourenço do Oeste,SC,1,Consolidado
4217006,SC,Sul,Municipal,55,67.49,67.04,68.15,65.85,0.32510000000000006,-0.66,False,True,São Ludgero,SC,0,Atenção
4217204,SC,Sul,Estadual,25,43.34,39.79,,41.39,0.5666,,True,False,São Miguel do Oeste,SC,0,Atenção
4217204,SC,Sul,Municipal,116,65.51,75.59,70.46,68.64,0.3449,-4.95,False,True,São Miguel do Oeste,SC,0,Atenção
4217303,SC,Sul,Municipal,31,75.97,80.04,80.0,81.64,0.24029999999999996,-4.03,False,True,Saudades,SC,1,Consolidado
4217402,SC,Sul,Municipal,60,62.44,71.14,65.84,63.05,0.37560000000000004,-3.4,False,True,Schroeder,SC,0,Atenção
4217501,SC,Sul,Estadual,42,60.42,47.99,,60.05,0.39579999999999993,,True,False,Seara,SC,0,Atenção
4217501,SC,Sul,Municipal,38,74.29,79.25,80.0,83.56,0.2570999999999999,-5.71,False,True,Seara,SC,1,Consolidado
4217600,SC,Sul,Municipal,26,64.22,57.36,64.7,61.68,0.3578,-0.48,False,True,Siderópolis,SC,0,Atenção
4217709,SC,Sul,Estadual,33,62.32,55.31,,68.01,0.3768,,True,False,Sombrio,SC,0,Atenção
4217709,SC,Sul,Municipal,82,61.98,45.13,67.39,64.93,0.3802,-5.41,False,True,Sombrio,SC,0,Atenção
4217808,SC,Sul,Municipal,33,68.8,64.63,,72.79,0.31200000000000006,,True,False,Taió,SC,0,Atenção
4218202,SC,Sul,Estadual,50,61.96,71.33,,58.53,0.38039999999999996,,True,False,Timbó,SC,0,Atenção
4218202,SC,Sul,Municipal,83,68.75,78.53,71.48,69.86,0.3125,-2.73,False,True,Timbó,SC,0,Atenção
4218251,SC,Sul,Municipal,30,60.7,42.83,,57.76,0.393,,True,False,Timbó Grande,SC,0,Atenção
4218301,SC,Sul,Municipal,69,52.24,43.88,54.77,49.8,0.4776,-2.53,False,True,Três Barras,SC,0,Atenção
4218400,SC,Sul,Municipal,34,71.04,64.18,73.15,71.87,0.28959999999999997,-2.11,False,True,Treze de Maio,SC,1,Consolidado
4218509,SC,Sul,Municipal,43,74.48,81.45,75.2,74.33,0.2552,-0.72,False,True,Treze Tílias,SC,1,Consolidado
4218608,SC,Sul,Municipal,22,65.86,68.34,70.04,68.13,0.34140000000000004,-4.18,False,True,Trombudo Central,SC,0,Atenção
4218707,SC,Sul,Estadual,165,61.61,54.37,,62.33,0.3839,,True,False,Tubarão,SC,0,Atenção
4218707,SC,Sul,Municipal,128,67.41,63.49,71.86,70.32,0.3259000000000001,-4.45,False,True,Tubarão,SC,0,Atenção
4218806,SC,Sul,Municipal,31,60.71,67.59,62.69,59.25,0.3929,-1.98,False,True,Turvo,SC,0,Atenção
4218905,SC,Sul,Municipal,37,63.43,77.79,63.46,60.19,0.3657,-0.03,False,True,Urubici,SC,0,Atenção
4219002,SC,Sul,Estadual,34,61.62,70.39,,65.15,0.38380000000000003,,True,False,Urussanga,SC,0,Atenção
4219002,SC,Sul,Municipal,33,67.24,71.1,70.65,68.87,0.3276,-3.41,False,True,Urussanga,SC,0,Atenção
4219200,SC,Sul,Municipal,20,74.14,67.35,74.32,73.28,0.25859999999999994,-0.18,False,True,Vidal Ramos,SC,1,Consolidado
4219309,SC,Sul,Estadual,57,67.38,57.38,,71.92,0.32620000000000005,,True,False,Videira,SC,0,Atenção
4219309,SC,Sul,Municipal,140,62.5,63.01,61.06,57.29,0.375,1.44,False,False,Videira,SC,0,Atenção
4219507,SC,Sul,Estadual,53,66.91,66.11,,70.13,0.3309000000000001,,True,False,Xanxerê,SC,0,Atenção
4219507,SC,Sul,Municipal,94,66.21,71.21,68.79,66.62,0.3379000000000001,-2.58,False,True,Xanxerê,SC,0,Atenção
4219705,SC,Sul,Municipal,138,65.55,64.3,68.78,66.61,0.34450000000000003,-3.23,False,True,Xaxim,SC,0,Atenção
4219853,SC,Sul,Municipal,26,68.64,46.54,67.5,65.06,0.3136,1.14,False,False,Zortéa,SC,0,Atenção
4220000,SC,Sul,Municipal,51,52.21,55.01,55.22,50.34,0.4779,-3.01,False,True,Balneário Rincão,SC,0,Atenção
4300109,RS,Sul,Municipal,51,43.86,63.09,60.08,56.14,0.5614,-16.22,False,True,Agudo,RS,0,Atenção
4300406,RS,Sul,Estadual,93,53.86,49.7,,71.47,0.46140000000000003,,True,False,Alegrete,RS,0,Atenção
4300406,RS,Sul,Municipal,50,43.7,50.64,,53.93,0.563,,True,False,Alegrete,RS,0,Atenção
4300604,RS,Sul,Estadual,200,36.54,35.16,,50.64,0.6346,,True,False,Alvorada,RS,0,Atenção
4300604,RS,Sul,Municipal,496,33.6,42.7,52.0,46.56,0.6639999999999999,-18.4,False,True,Alvorada,RS,2,Crítico
4300802,RS,Sul,Municipal,26,49.56,60.67,68.22,65.93,0.5044,-18.66,False,True,Antônio Prado,RS,0,Atenção
4300877,RS,Sul,Municipal,30,51.37,46.96,76.34,75.69,0.48630000000000007,-24.97,False,True,Araricá,RS,0,Atenção
4301008,RS,Sul,Municipal,53,60.05,65.05,80.0,82.6,0.3995000000000001,-19.95,False,True,Arroio do Meio,RS,0,Atenção
4301057,RS,Sul,Municipal,37,48.09,47.91,69.49,67.46,0.5190999999999999,-21.4,False,True,Arroio do Sal,RS,0,Atenção
4301107,RS,Sul,Municipal,24,43.01,41.44,46.7,40.49,0.5699000000000001,-3.69,False,True,Arroio dos Ratos,RS,2,Crítico
4301305,RS,Sul,Estadual,24,43.25,46.48,,50.88,0.5675,,True,False,Arroio Grande,RS,0,Atenção
4301602,RS,Sul,Estadual,113,40.12,35.61,,54.08,0.5988,,True,False,Bagé,RS,0,Atenção
4301602,RS,Sul,Municipal,210,41.0,49.86,64.98,62.01,0.5900000000000001,-23.98,False,True,Bagé,RS,0,Atenção
4301636,RS,Sul,Municipal,70,45.43,43.09,61.97,58.38,0.5457000000000001,-16.54,False,True,Balneário Pinhal,RS,0,Atenção
4301701,RS,Sul,Municipal,24,65.94,74.95,80.0,92.23,0.3406,-14.06,False,True,Barão de Cotegipe,RS,1,Consolidado
4302105,RS,Sul,Estadual,101,43.8,40.84,,66.19,0.562,,True,False,Bento Gonçalves,RS,0,Atenção
4302105,RS,Sul,Municipal,230,55.69,52.38,77.77,77.38,0.44310000000000005,-22.08,False,True,Bento Gonçalves,RS,0,Atenção
4302303,RS,Sul,Estadual,25,53.5,40.34,,77.39,0.46499999999999997,,True,False,Bom Jesus,RS,0,Atenção
4302352,RS,Sul,Municipal,44,53.52,50.75,74.68,73.73,0.4648,-21.16,False,True,Bom Princípio,RS,0,Atenção
4302402,RS,Sul,Municipal,33,59.88,55.14,78.46,78.19,0.4012,-18.58,False,True,Bom Retiro do Sul,RS,0,Atenção
4302659,RS,Sul,Municipal,20,49.36,55.0,67.29,64.76,0.5064,-17.93,False,True,Brochier,RS,0,Atenção
4302709,RS,Sul,Estadual,25,63.58,67.68,,78.76,0.36419999999999997,,True,False,Butiá,RS,0,Atenção
4302709,RS,Sul,Municipal,48,47.09,50.17,55.99,51.25,0.5290999999999999,-8.9,False,True,Butiá,RS,0,Atenção
4302808,RS,Sul,Estadual,21,56.15,75.26,,73.93,0.4385,,True,False,Caçapava do Sul,RS,0,Atenção
4302808,RS,Sul,Municipal,61,47.1,47.68,58.95,54.77,0.5289999999999999,-11.85,False,True,Caçapava do Sul,RS,0,Atenção
4303004,RS,Sul,Estadual,113,47.63,34.06,,60.46,0.5237,,True,False,Cachoeira do Sul,RS,0,Atenção
4303004,RS,Sul,Municipal,57,45.8,34.88,61.21,57.47,0.542,-15.41,False,True,Cachoeira do Sul,RS,0,Atenção
4303103,RS,Sul,Estadual,84,44.3,44.65,,64.93,0.557,,True,False,Cachoeirinha,RS,0,Atenção
4303103,RS,Sul,Municipal,312,42.21,38.26,61.68,58.04,0.5779,-19.47,False,True,Cachoeirinha,RS,0,Atenção
4303509,RS,Sul,Estadual,65,54.26,71.75,,73.23,0.45740000000000003,,True,False,Camaquã,RS,0,Atenção
4303509,RS,Sul,Municipal,105,44.95,52.36,62.16,58.61,0.5505,-17.21,False,True,Camaquã,RS,0,Atenção
4303707,RS,Sul,Municipal,20,64.25,30.15,80.0,91.99,0.35750000000000004,-15.75,False,True,Campina das Missões,RS,1,Consolidado
4303905,RS,Sul,Municipal,184,54.47,41.3,77.73,77.34,0.45530000000000004,-23.26,False,True,Campo Bom,RS,0,Atenção
4304200,RS,Sul,Municipal,64,51.57,49.59,76.07,75.37,0.48429999999999995,-24.5,False,True,Candelária,RS,0,Atenção
4304358,RS,Sul,Estadual,20,54.9,33.03,,63.31,0.45100000000000007,,True,False,Candiota,RS,0,Atenção
4304408,RS,Sul,Estadual,53,55.72,55.87,,72.11,0.44279999999999997,,True,False,Canela,RS,0,Atenção
4304408,RS,Sul,Municipal,104,55.0,38.92,78.87,78.68,0.44999999999999996,-23.87,False,True,Canela,RS,0,Atenção
4304507,RS,Sul,Estadual,28,67.35,60.31,,92.61,0.3265,,True,False,Canguçu,RS,1,Consolidado
4304507,RS,Sul,Municipal,83,51.28,53.82,79.74,79.7,0.48719999999999997,-28.46,False,True,Canguçu,RS,0,Atenção
4304606,RS,Sul,Estadual,174,39.93,39.97,,59.54,0.6007,,True,False,Canoas,RS,0,Atenção
4304606,RS,Sul,Municipal,686,38.9,40.74,57.6,53.16,0.611,-18.7,False,True,Canoas,RS,0,Atenção
4304630,RS,Sul,Estadual,36,42.55,52.48,,46.84,0.5745,,True,False,Capão da Canoa,RS,0,Atenção
4304630,RS,Sul,Municipal,168,38.54,31.53,,46.75,0.6146,,True,False,Capão da Canoa,RS,0,Atenção
4304663,RS,Sul,Municipal,64,39.74,27.01,53.81,48.54,0.6026,-14.07,False,True,Capão do Leão,RS,2,Crítico
4304689,RS,Sul,Municipal,32,47.44,49.57,69.65,67.65,0.5256000000000001,-22.21,False,True,Capela de Santana,RS,0,Atenção
4304705,RS,Sul,Estadual,81,53.92,49.29,,74.6,0.4608,,True,False,Carazinho,RS,0,Atenção
4304705,RS,Sul,Municipal,87,47.21,45.35,66.52,63.87,0.5279,-19.31,False,True,Carazinho,RS,0,Atenção
4304713,RS,Sul,Municipal,20,60.86,55.1,80.0,90.82,0.39139999999999997,-19.14,False,True,Caraá,RS,0,Atenção
4304804,RS,Sul,Estadual,21,54.02,61.49,,70.25,0.4598,,True,False,Carlos Barbosa,RS,0,Atenção
4304804,RS,Sul,Municipal,61,49.71,72.29,69.44,67.4,0.5029,-19.73,False,True,Carlos Barbosa,RS,0,Atenção
4305108,RS,Sul,Estadual,269,44.33,39.96,,60.81,0.5567,,True,False,Caxias do Sul,RS,0,Atenção
4305108,RS,Sul,Municipal,917,44.28,43.58,70.89,69.15,0.5571999999999999,-26.61,False,True,Caxias do Sul,RS,0,Atenção
4305124,RS,Sul,Municipal,20,51.8,35.62,75.82,75.05,0.482,-24.02,False,True,Cerrito,RS,0,Atenção
4305207,RS,Sul,Municipal,30,53.55,57.28,75.82,75.07,0.4645,-22.27,False,True,Cerro Largo,RS,0,Atenção
4305306,RS,Sul,Municipal,21,55.52,38.98,76.02,75.33,0.4448,-20.5,False,True,Chapada,RS,0,Atenção
4305355,RS,Sul,Estadual,22,49.87,58.56,,68.51,0.5013000000000001,,True,False,Charqueadas,RS,0,Atenção
4305355,RS,Sul,Municipal,87,46.1,49.37,66.43,63.76,0.5389999999999999,-20.33,False,True,Charqueadas,RS,0,Atenção
4305454,RS,Sul,Municipal,34,39.23,42.11,,42.82,0.6077,,True,False,Cidreira,RS,2,Crítico
4305801,RS,Sul,Municipal,26,53.85,44.88,80.0,80.01,0.4615,-26.15,False,True,Constantina,RS,0,Atenção
4306007,RS,Sul,Municipal,37,51.78,59.22,74.23,73.17,0.48219999999999996,-22.45,False,True,Crissiumal,RS,0,Atenção
4306106,RS,Sul,Estadual,83,45.86,62.72,,60.59,0.5414,,True,False,Cruz Alta,RS,0,Atenção
4306106,RS,Sul,Municipal,67,43.21,55.01,61.17,57.41,0.5679000000000001,-17.96,False,True,Cruz Alta,RS,0,Atenção
4306403,RS,Sul,Municipal,92,53.58,56.97,78.68,78.45,0.46420000000000006,-25.1,False,True,Dois Irmãos,RS,0,Atenção
4306502,RS,Sul,Municipal,36,46.47,35.64,63.01,59.66,0.5353,-16.54,False,True,Dom Feliciano,RS,0,Atenção
4306601,RS,Sul,Estadual,59,51.98,51.97,,71.51,0.48020000000000007,,True,False,Dom Pedrito,RS,0,Atenção
4306601,RS,Sul,Municipal,41,46.47,51.8,61.19,57.45,0.5353,-14.72,False,True,Dom Pedrito,RS,0,Atenção
4306767,RS,Sul,Municipal,97,37.49,25.89,,47.07,0.6251,,True,False,Eldorado do Sul,RS,0,Atenção
4306809,RS,Sul,Municipal,38,59.71,50.16,80.0,80.77,0.40290000000000004,-20.29,False,True,Encantado,RS,0,Atenção
4306908,RS,Sul,Estadual,44,55.73,63.35,,74.17,0.4427,,True,False,Encruzilhada do Sul,RS,0,Atenção
4306908,RS,Sul,Municipal,34,45.71,38.86,66.52,63.87,0.5428999999999999,-20.81,False,True,Encruzilhada do Sul,RS,0,Atenção
4307005,RS,Sul,Estadual,209,49.57,40.94,,69.0,0.5043,,True,False,Erechim,RS,0,Atenção
4307005,RS,Sul,Municipal,109,43.58,50.86,64.31,61.21,0.5642,-20.73,False,True,Erechim,RS,0,Atenção
4307500,RS,Sul,Estadual,34,54.69,58.51,,64.73,0.45310000000000006,,True,False,Espumoso,RS,0,Atenção
4307609,RS,Sul,Municipal,173,47.47,39.97,69.31,67.25,0.5253,-21.84,False,True,Estância Velha,RS,0,Atenção
4307708,RS,Sul,Municipal,209,41.94,44.73,66.11,63.38,0.5806,-24.17,False,True,Esteio,RS,0,Atenção
4307807,RS,Sul,Municipal,68,49.49,46.6,69.6,67.59,0.5051,-20.11,False,True,Estrela,RS,0,Atenção
4307906,RS,Sul,Estadual,45,63.26,45.84,,81.85,0.36740000000000006,,True,False,Farroupilha,RS,0,Atenção
4307906,RS,Sul,Municipal,182,63.0,54.92,80.0,83.05,0.37,-17.0,False,True,Farroupilha,RS,0,Atenção
4308078,RS,Sul,Municipal,20,60.67,65.66,80.0,79.96,0.3933,-19.33,False,True,Fazenda Vilanova,RS,0,Atenção
4308102,RS,Sul,Estadual,21,55.86,47.77,,73.1,0.4414,,True,False,Feliz,RS,0,Atenção
4308102,RS,Sul,Municipal,31,49.79,45.8,73.9,72.79,0.5021,-24.11,False,True,Feliz,RS,0,Atenção
4308201,RS,Sul,Estadual,22,68.33,50.1,,84.29,0.3167,,True,False,Flores da Cunha,RS,1,Consolidado
4308201,RS,Sul,Municipal,79,59.06,54.85,79.15,79.02,0.4094,-20.09,False,True,Flores da Cunha,RS,0,Atenção
4308508,RS,Sul,Estadual,62,69.23,65.93,,83.01,0.3077,,True,False,Frederico Westphalen,RS,1,Consolidado
4308508,RS,Sul,Municipal,21,47.78,43.34,65.99,63.25,0.5222,-18.21,False,True,Frederico Westphalen,RS,0,Atenção
4308607,RS,Sul,Municipal,73,54.64,58.7,75.26,74.4,0.4536,-20.62,False,True,Garibaldi,RS,0,Atenção
4308904,RS,Sul,Estadual,20,62.67,65.59,,86.08,0.37329999999999997,,True,False,Getúlio Vargas,RS,1,Consolidado
4308904,RS,Sul,Municipal,26,51.31,43.17,74.54,73.54,0.4869,-23.23,False,True,Getúlio Vargas,RS,0,Atenção
4309001,RS,Sul,Municipal,23,51.77,43.65,76.85,76.29,0.48229999999999995,-25.08,False,True,Giruá,RS,0,Atenção
4309050,RS,Sul,Municipal,22,48.48,36.13,67.53,65.05,0.5152000000000001,-19.05,False,True,Glorinha,RS,0,Atenção
4309100,RS,Sul,Municipal,118,56.1,54.26,79.21,79.08,0.43899999999999995,-23.11,False,True,Gramado,RS,0,Atenção
4309209,RS,Sul,Estadual,108,41.57,39.94,,58.55,0.5843,,True,False,Gravataí,RS,0,Atenção
4309209,RS,Sul,Municipal,683,39.43,40.9,66.33,63.64,0.6057,-26.9,False,True,Gravataí,RS,0,Atenção
4309308,RS,Sul,Estadual,66,44.71,36.69,,51.41,0.5529,,True,False,Guaíba,RS,0,Atenção
4309308,RS,Sul,Municipal,244,37.98,28.2,54.7,49.72,0.6202000000000001,-16.72,False,True,Guaíba,RS,2,Crítico
4309407,RS,Sul,Estadual,21,57.09,48.87,,79.76,0.4290999999999999,,True,False,Guaporé,RS,0,Atenção
4309407,RS,Sul,Municipal,58,44.44,56.98,,,0.5556000000000001,,True,False,Guaporé,RS,0,Atenção
4309605,RS,Sul,Municipal,58,57.45,51.09,72.61,71.23,0.4255,-15.16,False,True,Horizontina,RS,0,Atenção
4310009,RS,Sul,Estadual,49,57.62,69.08,,71.11,0.42380000000000007,,True,False,Ibirubá,RS,0,Atenção
4310009,RS,Sul,Municipal,24,52.3,58.81,63.28,59.96,0.477,-10.98,False,True,Ibirubá,RS,0,Atenção
4310108,RS,Sul,Municipal,107,55.6,48.7,80.0,80.14,0.44399999999999995,-24.4,False,True,Igrejinha,RS,0,Atenção
4310207,RS,Sul,Estadual,107,44.48,51.74,,65.88,0.5552,,True,False,Ijuí,RS,0,Atenção
4310207,RS,Sul,Municipal,161,53.6,62.65,77.0,76.47,0.46399999999999997,-23.4,False,True,Ijuí,RS,0,Atenção
4310330,RS,Sul,Municipal,94,45.76,41.41,,66.06,0.5424,,True,False,Imbé,RS,0,Atenção
4310603,RS,Sul,Estadual,46,50.39,48.38,,67.03,0.4961,,True,False,Itaqui,RS,0,Atenção
4310603,RS,Sul,Municipal,52,49.55,53.31,,61.2,0.5045,,True,False,Itaqui,RS,0,Atenção
4310801,RS,Sul,Municipal,62,56.19,65.56,77.79,77.4,0.43810000000000004,-21.6,False,True,Ivoti,RS,0,Atenção
4311007,RS,Sul,Estadual,23,60.14,55.7,,83.9,0.39859999999999995,,True,False,Jaguarão,RS,0,Atenção
4311007,RS,Sul,Municipal,37,39.6,22.68,53.41,48.21,0.604,-13.81,False,True,Jaguarão,RS,2,Crítico
4311205,RS,Sul,Municipal,30,45.68,44.89,,61.21,0.5432,,True,False,Júlio de Castilhos,RS,0,Atenção
4311304,RS,Sul,Estadual,48,51.52,41.21,,68.85,0.4848,,True,False,Lagoa Vermelha,RS,0,Atenção
4311304,RS,Sul,Municipal,34,45.11,50.73,64.16,61.02,0.5488999999999999,-19.05,False,True,Lagoa Vermelha,RS,0,Atenção
4311403,RS,Sul,Estadual,44,46.87,53.36,,63.66,0.5313000000000001,,True,False,Lajeado,RS,0,Atenção
4311403,RS,Sul,Municipal,202,55.61,47.79,75.49,74.67,0.44389999999999996,-19.88,False,True,Lajeado,RS,0,Atenção
4311809,RS,Sul,Estadual,39,58.59,50.5,,70.96,0.4140999999999999,,True,False,Marau,RS,0,Atenção
4311809,RS,Sul,Municipal,93,45.61,45.78,68.78,66.61,0.5439,-23.17,False,True,Marau,RS,0,Atenção
4312401,RS,Sul,Estadual,100,46.64,45.62,,62.3,0.5336000000000001,,True,False,Montenegro,RS,0,Atenção
4312401,RS,Sul,Municipal,105,44.8,45.5,68.22,65.94,0.552,-23.42,False,True,Montenegro,RS,0,Atenção
4312500,RS,Sul,Municipal,26,48.48,40.72,56.1,51.38,0.5152000000000001,-7.62,False,True,Mostardas,RS,0,Atenção
4312658,RS,Sul,Municipal,38,50.08,68.94,68.38,66.12,0.4992,-18.3,False,True,Não-Me-Toque,RS,0,Atenção
4312906,RS,Sul,Municipal,23,61.08,47.78,78.22,77.91,0.3892,-17.14,False,True,Nova Bassano,RS,0,Atenção
4313060,RS,Sul,Municipal,68,52.66,44.68,73.32,72.09,0.47340000000000004,-20.66,False,True,Nova Hartz,RS,0,Atenção
4313201,RS,Sul,Estadual,41,59.84,72.14,,84.72,0.40159999999999996,,True,False,Nova Petrópolis,RS,0,Atenção
4313201,RS,Sul,Municipal,48,59.21,56.86,80.0,91.67,0.40790000000000004,-20.79,False,True,Nova Petrópolis,RS,0,Atenção
4313300,RS,Sul,Estadual,23,52.03,64.1,,78.88,0.4797,,True,False,Nova Prata,RS,0,Atenção
4313300,RS,Sul,Municipal,51,57.92,56.55,78.96,78.79,0.42079999999999995,-21.04,False,True,Nova Prata,RS,0,Atenção
4313375,RS,Sul,Municipal,126,42.26,57.99,61.05,57.28,0.5774,-18.79,False,True,Nova Santa Rita,RS,0,Atenção
4313409,RS,Sul,Estadual,25,45.74,71.42,,67.38,0.5426,,True,False,Novo Hamburgo,RS,0,Atenção
4313409,RS,Sul,Municipal,641,41.79,35.95,65.27,62.37,0.5821000000000001,-23.48,False,True,Novo Hamburgo,RS,0,Atenção
4313508,RS,Sul,Estadual,42,47.38,27.85,,54.9,0.5262,,True,False,Osório,RS,0,Atenção
4313508,RS,Sul,Municipal,111,47.64,47.07,69.76,67.79,0.5236000000000001,-22.12,False,True,Osório,RS,0,Atenção
4313656,RS,Sul,Municipal,32,48.73,33.6,57.88,53.51,0.5127,-9.15,False,True,Palmares do Sul,RS,0,Atenção
4313706,RS,Sul,Estadual,78,46.63,63.32,,60.88,0.5337,,True,False,Palmeira das Missões,RS,0,Atenção
4313706,RS,Sul,Municipal,25,39.52,40.11,53.85,48.73,0.6048,-14.33,False,True,Palmeira das Missões,RS,2,Crítico
4313904,RS,Sul,Estadual,55,63.95,54.74,,81.5,0.36049999999999993,,True,False,Panambi,RS,0,Atenção
4313904,RS,Sul,Municipal,95,53.44,56.21,76.0,75.29,0.4656,-22.56,False,True,Panambi,RS,0,Atenção
4313953,RS,Sul,Municipal,40,49.93,28.42,73.69,72.52,0.5006999999999999,-23.76,False,True,Pantano Grande,RS,0,Atenção
4314050,RS,Sul,Municipal,207,47.25,38.33,61.51,57.83,0.5275000000000001,-14.26,False,True,Parobé,RS,0,Atenção
4314100,RS,Sul,Estadual,202,42.14,30.4,,58.91,0.5786,,True,False,Passo Fundo,RS,0,Atenção
4314100,RS,Sul,Municipal,338,41.25,37.18,62.1,58.54,0.5875,-20.85,False,True,Passo Fundo,RS,0,Atenção
4314407,RS,Sul,Estadual,224,39.7,40.85,,53.69,0.603,,True,False,Pelotas,RS,0,Atenção
4314407,RS,Sul,Municipal,386,38.66,38.76,,50.42,0.6134000000000001,,True,False,Pelotas,RS,0,Atenção
4314423,RS,Sul,Municipal,20,62.2,49.32,80.0,85.92,0.378,-17.8,False,True,Picada Café,RS,0,Atenção
